id,item,type,cond,region1_rrt,region2_rrt,region3_rrt,region4_rrt
17,2,Subject,sr,411.0,1434.0,854.0,455.0
17,18,Object-Topicalized,tor,435.0,1156.0,822.0,413.0
17,11,Subject,sr,420.0,1233.0,2024.0,1071.0
17,1,Object-Subject-Inversion,orsi,511.0,1184.0,745.0,600.0
17,7,Object-Subject-Inversion,orsi,375.0,1299.0,716.0,514.0
17,5,Subject,sr,413.0,1172.0,682.0,3772.0
17,6,Object-Topicalized,tor,805.0,2129.0,2129.0,415.0
17,14,Subject,sr,404.0,1953.0,909.0,406.0
18,18,Object-Topicalized,tor,308.0,634.0,340.0,349.0
18,6,Object-Topicalized,tor,408.0,703.0,375.0,280.0
18,14,Subject,sr,407.0,776.0,335.0,399.0
18,12,Object-Topicalized,tor,344.0,755.0,356.0,472.0
18,17,Subject,sr,408.0,746.0,355.0,376.0
18,19,Object-Subject-Inversion,orsi,344.0,603.0,311.0,284.0
18,9,Object-Topicalized,tor,240.0,1030.0,382.0,396.0
18,20,Subject,sr,356.0,949.0,409.0,489.0
18,16,Object-Subject-Inversion,orsi,343.0,699.0,400.0,385.0
18,1,Object-Subject-Inversion,orsi,316.0,709.0,356.0,408.0
18,4,Object-Subject-Inversion,orsi,343.0,763.0,343.0,402.0
18,3,Object-Topicalized,tor,340.0,668.0,316.0,343.0
18,8,Subject,sr,347.0,670.0,340.0,294.0
18,2,Subject,sr,381.0,743.0,387.0,378.0
18,10,Object-Subject-Inversion,orsi,372.0,762.0,381.0,804.0
18,7,Object-Subject-Inversion,orsi,344.0,662.0,347.0,378.0
18,13,Object-Subject-Inversion,orsi,373.0,719.0,348.0,1075.0
18,11,Subject,sr,349.0,672.0,706.0,415.0
18,5,Subject,sr,336.0,638.0,320.0,394.0
18,15,Object-Topicalized,tor,348.0,594.0,376.0,348.0
19,9,Object-Topicalized,tor,480.0,994.0,519.0,509.0
19,2,Subject,sr,405.0,864.0,485.0,415.0
19,4,Object-Subject-Inversion,orsi,615.0,955.0,1345.0,444.0
19,16,Object-Subject-Inversion,orsi,443.0,823.0,448.0,420.0
19,6,Object-Topicalized,tor,448.0,1289.0,445.0,705.0
19,8,Subject,sr,422.0,902.0,450.0,483.0
19,5,Subject,sr,387.0,841.0,442.0,437.0
19,20,Subject,sr,404.0,835.0,421.0,442.0
19,14,Subject,sr,397.0,850.0,1104.0,415.0
19,13,Object-Subject-Inversion,orsi,475.0,851.0,880.0,420.0
19,3,Object-Topicalized,tor,426.0,920.0,466.0,453.0
19,11,Subject,sr,384.0,814.0,410.0,480.0
19,12,Object-Topicalized,tor,399.0,865.0,444.0,454.0
19,7,Object-Subject-Inversion,orsi,444.0,893.0,1220.0,460.0
19,17,Subject,sr,443.0,892.0,437.0,444.0
19,19,Object-Subject-Inversion,orsi,445.0,903.0,455.0,490.0
19,10,Object-Subject-Inversion,orsi,414.0,900.0,434.0,440.0
19,15,Object-Topicalized,tor,424.0,863.0,1335.0,440.0
19,1,Object-Subject-Inversion,orsi,414.0,929.0,1025.0,419.0
19,18,Object-Topicalized,tor,444.0,840.0,1567.0,406.0
20,15,Object-Topicalized,tor,714.0,694.0,1125.0,789.0
20,12,Object-Topicalized,tor,394.0,892.0,385.0,460.0
20,13,Object-Subject-Inversion,orsi,468.0,799.0,367.0,358.0
20,11,Subject,sr,354.0,834.0,355.0,465.0
20,10,Object-Subject-Inversion,orsi,429.0,993.0,494.0,985.0
20,2,Subject,sr,433.0,798.0,432.0,424.0
20,4,Object-Subject-Inversion,orsi,363.0,686.0,330.0,388.0
20,9,Object-Topicalized,tor,418.0,710.0,329.0,360.0
20,17,Subject,sr,426.0,727.0,360.0,338.0
20,8,Subject,sr,355.0,673.0,330.0,326.0
20,16,Object-Subject-Inversion,orsi,531.0,783.0,366.0,528.0
20,18,Object-Topicalized,tor,355.0,623.0,325.0,322.0
20,19,Object-Subject-Inversion,orsi,394.0,867.0,359.0,290.0
20,7,Object-Subject-Inversion,orsi,331.0,643.0,355.0,355.0
20,6,Object-Topicalized,tor,320.0,583.0,250.0,1090.0
20,3,Object-Topicalized,tor,354.0,821.0,390.0,426.0
20,1,Object-Subject-Inversion,orsi,426.0,1037.0,338.0,746.0
20,5,Subject,sr,372.0,728.0,391.0,361.0
20,20,Subject,sr,425.0,892.0,372.0,1026.0
20,14,Subject,sr,437.0,730.0,319.0,1182.0
21,7,Object-Subject-Inversion,orsi,634.0,1223.0,641.0,752.0
21,12,Object-Topicalized,tor,564.0,998.0,596.0,535.0
21,16,Object-Subject-Inversion,orsi,469.0,1218.0,752.0,713.0
21,11,Subject,sr,469.0,978.0,588.0,596.0
21,17,Subject,sr,400.0,1020.0,610.0,775.0
21,14,Subject,sr,391.0,740.0,526.0,1281.0
21,5,Subject,sr,390.0,928.0,566.0,530.0
21,4,Object-Subject-Inversion,orsi,391.0,794.0,437.0,421.0
21,18,Object-Topicalized,tor,711.0,1042.0,457.0,495.0
21,20,Subject,sr,355.0,732.0,425.0,461.0
21,13,Object-Subject-Inversion,orsi,387.0,1038.0,530.0,1440.0
21,6,Object-Topicalized,tor,459.0,993.0,531.0,564.0
21,2,Subject,sr,388.0,1205.0,616.0,992.0
21,8,Subject,sr,367.0,1069.0,465.0,389.0
21,10,Object-Subject-Inversion,orsi,387.0,949.0,425.0,754.0
21,15,Object-Topicalized,tor,413.0,879.0,564.0,538.0
21,19,Object-Subject-Inversion,orsi,368.0,1148.0,471.0,494.0
21,9,Object-Topicalized,tor,360.0,776.0,463.0,701.0
21,1,Object-Subject-Inversion,orsi,355.0,963.0,565.0,575.0
21,3,Object-Topicalized,tor,367.0,884.0,495.0,400.0
22,10,Object-Subject-Inversion,orsi,374.0,1221.0,1322.0,461.0
22,8,Subject,sr,382.0,1383.0,1016.0,413.0
22,13,Object-Subject-Inversion,orsi,455.0,868.0,1792.0,849.0
22,1,Object-Subject-Inversion,orsi,512.0,1077.0,2325.0,1606.0
22,18,Object-Topicalized,tor,371.0,1215.0,1926.0,484.0
22,17,Subject,sr,321.0,835.0,894.0,745.0
22,16,Object-Subject-Inversion,orsi,388.0,731.0,2978.0,349.0
22,15,Object-Topicalized,tor,385.0,731.0,2045.0,484.0
22,7,Object-Subject-Inversion,orsi,418.0,1834.0,2540.0,250.0
22,14,Subject,sr,444.0,644.0,1965.0,349.0
22,11,Subject,sr,381.0,836.0,1037.0,1050.0
22,12,Object-Topicalized,tor,417.0,800.0,1329.0,775.0
22,4,Object-Subject-Inversion,orsi,387.0,915.0,578.0,774.0
22,20,Subject,sr,377.0,846.0,1296.0,458.0
22,3,Object-Topicalized,tor,456.0,910.0,2254.0,350.0
22,2,Subject,sr,350.0,784.0,1512.0,401.0
22,19,Object-Subject-Inversion,orsi,386.0,1829.0,1655.0,305.0
22,5,Subject,sr,384.0,905.0,2524.0,475.0
22,9,Object-Topicalized,tor,387.0,903.0,616.0,484.0
22,6,Object-Topicalized,tor,342.0,780.0,2080.0,410.0
23,13,Object-Subject-Inversion,orsi,338.0,704.0,278.0,736.0
23,11,Subject,sr,290.0,539.0,283.0,315.0
23,1,Object-Subject-Inversion,orsi,310.0,1110.0,419.0,414.0
23,19,Object-Subject-Inversion,orsi,482.0,603.0,315.0,350.0
23,20,Subject,sr,286.0,1130.0,1353.0,484.0
23,17,Subject,sr,450.0,764.0,584.0,740.0
23,10,Object-Subject-Inversion,orsi,379.0,805.0,305.0,509.0
23,5,Subject,sr,416.0,1064.0,384.0,1410.0
23,4,Object-Subject-Inversion,orsi,354.0,600.0,325.0,308.0
23,8,Subject,sr,116.0,575.0,179.0,420.0
23,18,Object-Topicalized,tor,444.0,781.0,317.0,710.0
23,9,Object-Topicalized,tor,431.0,758.0,1127.0,227.0
23,2,Subject,sr,439.0,895.0,474.0,355.0
23,6,Object-Topicalized,tor,371.0,754.0,487.0,705.0
23,16,Object-Subject-Inversion,orsi,518.0,1104.0,1218.0,281.0
23,12,Object-Topicalized,tor,658.0,635.0,611.0,286.0
23,7,Object-Subject-Inversion,orsi,380.0,718.0,390.0,1198.0
23,14,Subject,sr,629.0,593.0,251.0,569.0
23,15,Object-Topicalized,tor,379.0,724.0,1704.0,2000.0
23,3,Object-Topicalized,tor,287.0,1261.0,347.0,679.0
24,18,Object-Topicalized,tor,381.0,676.0,347.0,369.0
24,17,Subject,sr,440.0,674.0,344.0,384.0
24,7,Object-Subject-Inversion,orsi,486.0,708.0,408.0,577.0
24,5,Subject,sr,379.0,716.0,420.0,1755.0
24,3,Object-Topicalized,tor,320.0,545.0,384.0,384.0
24,11,Subject,sr,355.0,1033.0,346.0,473.0
24,2,Subject,sr,286.0,644.0,250.0,390.0
24,19,Object-Subject-Inversion,orsi,330.0,594.0,284.0,450.0
24,9,Object-Topicalized,tor,310.0,686.0,391.0,546.0
24,20,Subject,sr,330.0,892.0,378.0,627.0
24,4,Object-Subject-Inversion,orsi,349.0,793.0,345.0,765.0
24,13,Object-Subject-Inversion,orsi,375.0,663.0,281.0,993.0
24,10,Object-Subject-Inversion,orsi,390.0,1485.0,2256.0,513.0
24,1,Object-Subject-Inversion,orsi,480.0,855.0,3604.0,385.0
24,6,Object-Topicalized,tor,514.0,1304.0,1248.0,1850.0
24,15,Object-Topicalized,tor,478.0,768.0,894.0,3475.0
24,8,Subject,sr,490.0,659.0,298.0,677.0
24,16,Object-Subject-Inversion,orsi,485.0,2574.0,1279.0,903.0
24,14,Subject,sr,468.0,883.0,334.0,646.0
24,12,Object-Topicalized,tor,324.0,1982.0,526.0,1252.0
25,15,Object-Topicalized,tor,290.0,960.0,345.0,1421.0
25,1,Object-Subject-Inversion,orsi,450.0,1298.0,2080.0,483.0
25,8,Subject,sr,380.0,924.0,970.0,680.0
25,11,Subject,sr,380.0,924.0,385.0,619.0
25,12,Object-Topicalized,tor,380.0,1176.0,870.0,635.0
25,18,Object-Topicalized,tor,410.0,1480.0,451.0,644.0
25,16,Object-Subject-Inversion,orsi,376.0,1208.0,682.0,583.0
25,5,Subject,sr,349.0,881.0,887.0,349.0
25,19,Object-Subject-Inversion,orsi,444.0,1539.0,779.0,396.0
25,7,Object-Subject-Inversion,orsi,401.0,839.0,1131.0,378.0
25,2,Subject,sr,350.0,854.0,1110.0,485.0
25,13,Object-Subject-Inversion,orsi,384.0,816.0,1029.0,306.0
25,14,Subject,sr,304.0,892.0,992.0,557.0
25,10,Object-Subject-Inversion,orsi,960.0,1545.0,1287.0,625.0
25,3,Object-Topicalized,tor,527.0,1233.0,384.0,804.0
25,17,Subject,sr,414.0,1259.0,659.0,460.0
25,9,Object-Topicalized,tor,355.0,1293.0,379.0,920.0
25,4,Object-Subject-Inversion,orsi,384.0,1012.0,851.0,490.0
25,20,Subject,sr,344.0,767.0,1002.0,434.0
25,6,Object-Topicalized,tor,437.0,1166.0,436.0,1451.0
26,1,Object-Subject-Inversion,orsi,671.0,742.0,1812.0,280.0
26,6,Object-Topicalized,tor,385.0,1267.0,1235.0,319.0
26,5,Subject,sr,853.0,935.0,739.0,405.0
26,17,Subject,sr,444.0,834.0,2679.0,320.0
26,19,Object-Subject-Inversion,orsi,908.0,783.0,1235.0,379.0
26,12,Object-Topicalized,tor,504.0,947.0,2057.0,2181.0
26,13,Object-Subject-Inversion,orsi,408.0,834.0,3879.0,274.0
26,7,Object-Subject-Inversion,orsi,544.0,1293.0,4519.0,5970.0
26,4,Object-Subject-Inversion,orsi,596.0,2114.0,2174.0,286.0
26,20,Subject,sr,507.0,2014.0,1270.0,353.0
26,18,Object-Topicalized,tor,1284.0,886.0,421.0,2913.0
26,9,Object-Topicalized,tor,409.0,698.0,385.0,6660.0
26,15,Object-Topicalized,tor,488.0,936.0,440.0,3759.0
26,16,Object-Subject-Inversion,orsi,450.0,2325.0,1490.0,445.0
26,8,Subject,sr,350.0,664.0,7924.0,315.0
26,3,Object-Topicalized,tor,399.0,829.0,8639.0,322.0
26,11,Subject,sr,470.0,893.0,2074.0,359.0
26,14,Subject,sr,360.0,706.0,927.0,440.0
26,2,Subject,sr,385.0,738.0,1161.0,349.0
26,10,Object-Subject-Inversion,orsi,404.0,811.0,4144.0,676.0
27,12,Object-Topicalized,tor,369.0,781.0,564.0,670.0
27,13,Object-Subject-Inversion,orsi,670.0,818.0,700.0,845.0
27,17,Subject,sr,389.0,756.0,502.0,420.0
27,20,Subject,sr,387.0,1175.0,458.0,706.0
27,15,Object-Topicalized,tor,680.0,962.0,1440.0,775.0
27,19,Object-Subject-Inversion,orsi,915.0,1047.0,600.0,500.0
27,8,Subject,sr,292.0,827.0,432.0,526.0
27,18,Object-Topicalized,tor,702.0,1028.0,504.0,461.0
27,6,Object-Topicalized,tor,473.0,1934.0,565.0,599.0
27,1,Object-Subject-Inversion,orsi,811.0,838.0,705.0,399.0
27,10,Object-Subject-Inversion,orsi,604.0,1050.0,1240.0,530.0
27,9,Object-Topicalized,tor,384.0,962.0,537.0,1579.0
27,11,Subject,sr,635.0,898.0,498.0,600.0
27,2,Subject,sr,361.0,1144.0,459.0,717.0
27,3,Object-Topicalized,tor,541.0,884.0,1055.0,1099.0
27,4,Object-Subject-Inversion,orsi,495.0,2153.0,846.0,543.0
27,16,Object-Subject-Inversion,orsi,363.0,775.0,673.0,436.0
27,5,Subject,sr,601.0,1345.0,881.0,647.0
27,7,Object-Subject-Inversion,orsi,330.0,846.0,1014.0,511.0
27,14,Subject,sr,353.0,1143.0,285.0,704.0
28,14,Subject,sr,384.0,769.0,469.0,790.0
28,5,Subject,sr,353.0,1274.0,876.0,534.0
28,6,Object-Topicalized,tor,349.0,913.0,582.0,913.0
28,2,Subject,sr,384.0,924.0,490.0,519.0
28,15,Object-Topicalized,tor,374.0,2149.0,526.0,1212.0
28,10,Object-Subject-Inversion,orsi,419.0,834.0,424.0,891.0
28,13,Object-Subject-Inversion,orsi,612.0,768.0,420.0,519.0
28,16,Object-Subject-Inversion,orsi,327.0,721.0,312.0,771.0
28,17,Subject,sr,365.0,901.0,362.0,480.0
28,8,Subject,sr,375.0,670.0,273.0,351.0
28,19,Object-Subject-Inversion,orsi,249.0,727.0,379.0,425.0
28,7,Object-Subject-Inversion,orsi,321.0,684.0,389.0,380.0
28,1,Object-Subject-Inversion,orsi,285.0,652.0,385.0,489.0
28,20,Subject,sr,315.0,578.0,296.0,352.0
28,9,Object-Topicalized,tor,349.0,703.0,349.0,426.0
28,12,Object-Topicalized,tor,389.0,676.0,413.0,502.0
28,11,Subject,sr,380.0,746.0,355.0,622.0
28,3,Object-Topicalized,tor,480.0,993.0,564.0,1625.0
28,4,Object-Subject-Inversion,orsi,416.0,704.0,309.0,375.0
28,18,Object-Topicalized,tor,384.0,949.0,1285.0,1358.0
29,20,Subject,sr,339.0,480.0,283.0,279.0
29,9,Object-Topicalized,tor,344.0,535.0,319.0,288.0
29,19,Object-Subject-Inversion,orsi,258.0,658.0,310.0,320.0
29,17,Subject,sr,294.0,660.0,283.0,389.0
29,2,Subject,sr,255.0,519.0,250.0,271.0
29,6,Object-Topicalized,tor,245.0,546.0,350.0,315.0
29,15,Object-Topicalized,tor,278.0,568.0,248.0,295.0
29,7,Object-Subject-Inversion,orsi,278.0,519.0,284.0,209.0
29,4,Object-Subject-Inversion,orsi,251.0,484.0,246.0,245.0
29,12,Object-Topicalized,tor,240.0,503.0,248.0,267.0
29,8,Subject,sr,262.0,536.0,286.0,225.0
29,10,Object-Subject-Inversion,orsi,252.0,504.0,253.0,312.0
29,5,Subject,sr,228.0,497.0,254.0,259.0
29,13,Object-Subject-Inversion,orsi,245.0,502.0,240.0,281.0
29,14,Subject,sr,254.0,522.0,276.0,256.0
29,11,Subject,sr,305.0,570.0,278.0,278.0
29,18,Object-Topicalized,tor,284.0,555.0,318.0,350.0
29,16,Object-Subject-Inversion,orsi,260.0,627.0,352.0,254.0
29,1,Object-Subject-Inversion,orsi,250.0,555.0,278.0,286.0
29,3,Object-Topicalized,tor,251.0,543.0,308.0,316.0
30,18,Object-Topicalized,tor,339.0,629.0,338.0,312.0
30,19,Object-Subject-Inversion,orsi,342.0,700.0,318.0,389.0
30,8,Subject,sr,294.0,560.0,318.0,340.0
30,12,Object-Topicalized,tor,403.0,636.0,347.0,345.0
30,4,Object-Subject-Inversion,orsi,317.0,628.0,375.0,285.0
30,5,Subject,sr,298.0,1431.0,419.0,399.0
30,10,Object-Subject-Inversion,orsi,294.0,601.0,392.0,284.0
30,17,Subject,sr,473.0,722.0,381.0,394.0
30,16,Object-Subject-Inversion,orsi,339.0,659.0,319.0,910.0
30,13,Object-Subject-Inversion,orsi,1668.0,796.0,312.0,407.0
30,7,Object-Subject-Inversion,orsi,267.0,689.0,295.0,333.0
30,3,Object-Topicalized,tor,317.0,744.0,410.0,406.0
30,14,Subject,sr,318.0,713.0,355.0,339.0
30,2,Subject,sr,345.0,688.0,315.0,404.0
30,1,Object-Subject-Inversion,orsi,415.0,983.0,375.0,351.0
30,6,Object-Topicalized,tor,349.0,814.0,714.0,684.0
30,20,Subject,sr,315.0,644.0,282.0,514.0
30,11,Subject,sr,640.0,658.0,346.0,534.0
30,15,Object-Topicalized,tor,428.0,952.0,359.0,484.0
30,9,Object-Topicalized,tor,351.0,584.0,289.0,1019.0
31,13,Object-Subject-Inversion,orsi,425.0,894.0,470.0,634.0
31,10,Object-Subject-Inversion,orsi,424.0,884.0,424.0,425.0
31,15,Object-Topicalized,tor,1980.0,1064.0,564.0,1239.0
31,12,Object-Topicalized,tor,400.0,1051.0,1400.0,539.0
31,8,Subject,sr,407.0,850.0,530.0,390.0
31,14,Subject,sr,460.0,920.0,984.0,2698.0
31,1,Object-Subject-Inversion,orsi,355.0,977.0,534.0,491.0
31,7,Object-Subject-Inversion,orsi,418.0,897.0,4201.0,569.0
31,9,Object-Topicalized,tor,460.0,945.0,2275.0,664.0
31,20,Subject,sr,425.0,928.0,474.0,635.0
31,2,Subject,sr,457.0,920.0,464.0,845.0
31,5,Subject,sr,393.0,925.0,436.0,530.0
31,3,Object-Topicalized,tor,405.0,1208.0,605.0,775.0
31,11,Subject,sr,389.0,813.0,367.0,423.0
31,6,Object-Topicalized,tor,401.0,897.0,564.0,774.0
31,4,Object-Subject-Inversion,orsi,389.0,825.0,465.0,484.0
31,17,Subject,sr,390.0,782.0,456.0,425.0
31,18,Object-Topicalized,tor,430.0,941.0,641.0,459.0
31,19,Object-Subject-Inversion,orsi,425.0,811.0,395.0,1012.0
31,16,Object-Subject-Inversion,orsi,456.0,912.0,1148.0,457.0
32,2,Subject,sr,239.0,582.0,290.0,555.0
32,9,Object-Topicalized,tor,236.0,514.0,404.0,515.0
32,18,Object-Topicalized,tor,320.0,577.0,372.0,572.0
32,7,Object-Subject-Inversion,orsi,233.0,526.0,297.0,837.0
32,13,Object-Subject-Inversion,orsi,304.0,581.0,285.0,331.0
32,3,Object-Topicalized,tor,282.0,617.0,435.0,403.0
32,11,Subject,sr,507.0,783.0,420.0,554.0
32,5,Subject,sr,259.0,643.0,317.0,418.0
32,14,Subject,sr,419.0,729.0,422.0,719.0
32,16,Object-Subject-Inversion,orsi,484.0,923.0,491.0,507.0
32,15,Object-Topicalized,tor,217.0,605.0,413.0,394.0
32,8,Subject,sr,255.0,519.0,301.0,764.0
32,19,Object-Subject-Inversion,orsi,266.0,600.0,355.0,412.0
32,17,Subject,sr,254.0,455.0,282.0,278.0
32,10,Object-Subject-Inversion,orsi,271.0,521.0,249.0,279.0
32,20,Subject,sr,256.0,758.0,414.0,327.0
32,1,Object-Subject-Inversion,orsi,220.0,567.0,333.0,643.0
32,6,Object-Topicalized,tor,276.0,865.0,345.0,332.0
32,12,Object-Topicalized,tor,204.0,503.0,273.0,296.0
32,4,Object-Subject-Inversion,orsi,221.0,671.0,294.0,495.0
33,11,Subject,sr,498.0,1057.0,475.0,476.0
33,7,Object-Subject-Inversion,orsi,525.0,916.0,398.0,520.0
33,3,Object-Topicalized,tor,638.0,887.0,397.0,447.0
33,2,Subject,sr,387.0,1111.0,553.0,451.0
33,12,Object-Topicalized,tor,383.0,870.0,444.0,481.0
33,18,Object-Topicalized,tor,411.0,883.0,384.0,456.0
33,14,Subject,sr,398.0,821.0,423.0,474.0
33,17,Subject,sr,511.0,962.0,473.0,489.0
33,16,Object-Subject-Inversion,orsi,612.0,736.0,421.0,392.0
33,20,Subject,sr,518.0,1055.0,438.0,820.0
33,8,Subject,sr,567.0,843.0,376.0,426.0
33,15,Object-Topicalized,tor,432.0,810.0,295.0,383.0
33,13,Object-Subject-Inversion,orsi,375.0,959.0,617.0,634.0
33,19,Object-Subject-Inversion,orsi,434.0,1001.0,387.0,592.0
33,6,Object-Topicalized,tor,411.0,841.0,388.0,865.0
33,4,Object-Subject-Inversion,orsi,397.0,758.0,394.0,413.0
33,1,Object-Subject-Inversion,orsi,514.0,840.0,385.0,479.0
33,10,Object-Subject-Inversion,orsi,442.0,915.0,665.0,442.0
33,5,Subject,sr,471.0,834.0,468.0,374.0
33,9,Object-Topicalized,tor,345.0,934.0,443.0,548.0
34,12,Object-Topicalized,tor,327.0,643.0,284.0,326.0
34,13,Object-Subject-Inversion,orsi,326.0,578.0,291.0,396.0
34,11,Subject,sr,264.0,526.0,264.0,294.0
34,1,Object-Subject-Inversion,orsi,363.0,551.0,226.0,321.0
34,18,Object-Topicalized,tor,298.0,639.0,361.0,577.0
34,15,Object-Topicalized,tor,290.0,572.0,354.0,444.0
34,6,Object-Topicalized,tor,221.0,659.0,422.0,389.0
34,2,Subject,sr,320.0,516.0,293.0,331.0
34,19,Object-Subject-Inversion,orsi,294.0,536.0,594.0,493.0
34,14,Subject,sr,331.0,553.0,355.0,467.0
34,7,Object-Subject-Inversion,orsi,261.0,575.0,574.0,494.0
34,4,Object-Subject-Inversion,orsi,254.0,534.0,254.0,257.0
34,5,Subject,sr,267.0,507.0,319.0,369.0
34,17,Subject,sr,286.0,568.0,539.0,355.0
34,8,Subject,sr,285.0,677.0,286.0,529.0
34,9,Object-Topicalized,tor,292.0,651.0,318.0,529.0
34,20,Subject,sr,288.0,784.0,355.0,365.0
34,10,Object-Subject-Inversion,orsi,324.0,569.0,294.0,285.0
34,3,Object-Topicalized,tor,284.0,513.0,475.0,390.0
34,16,Object-Subject-Inversion,orsi,431.0,651.0,360.0,875.0
35,9,Object-Topicalized,tor,520.0,1201.0,803.0,679.0
35,19,Object-Subject-Inversion,orsi,615.0,1012.0,5358.0,513.0
35,5,Subject,sr,384.0,757.0,2849.0,680.0
35,1,Object-Subject-Inversion,orsi,352.0,823.0,5619.0,380.0
35,10,Object-Subject-Inversion,orsi,805.0,1253.0,2682.0,469.0
35,15,Object-Topicalized,tor,530.0,1125.0,1118.0,1085.0
35,20,Subject,sr,770.0,900.0,5941.0,608.0
35,12,Object-Topicalized,tor,713.0,1113.0,1947.0,747.0
35,18,Object-Topicalized,tor,749.0,2781.0,3314.0,509.0
35,2,Subject,sr,411.0,870.0,577.0,515.0
35,11,Subject,sr,417.0,960.0,509.0,1319.0
35,14,Subject,sr,414.0,874.0,420.0,578.0
35,7,Object-Subject-Inversion,orsi,480.0,1317.0,3530.0,539.0
35,13,Object-Subject-Inversion,orsi,533.0,1309.0,1279.0,2009.0
35,4,Object-Subject-Inversion,orsi,461.0,844.0,449.0,735.0
35,8,Subject,sr,479.0,891.0,477.0,540.0
35,6,Object-Topicalized,tor,392.0,975.0,880.0,569.0
35,3,Object-Topicalized,tor,420.0,1198.0,1329.0,545.0
35,16,Object-Subject-Inversion,orsi,659.0,2249.0,1161.0,773.0
35,17,Subject,sr,375.0,993.0,1061.0,444.0
36,6,Object-Topicalized,tor,325.0,1654.0,653.0,692.0
36,20,Subject,sr,318.0,822.0,495.0,553.0
36,2,Subject,sr,348.0,795.0,562.0,421.0
36,17,Subject,sr,406.0,1504.0,1161.0,431.0
36,13,Object-Subject-Inversion,orsi,423.0,1264.0,7380.0,340.0
36,9,Object-Topicalized,tor,571.0,1083.0,320.0,410.0
36,14,Subject,sr,370.0,789.0,1632.0,417.0
36,18,Object-Topicalized,tor,344.0,886.0,2433.0,350.0
36,16,Object-Subject-Inversion,orsi,413.0,904.0,515.0,347.0
36,7,Object-Subject-Inversion,orsi,414.0,1109.0,4600.0,309.0
36,19,Object-Subject-Inversion,orsi,367.0,916.0,3048.0,289.0
36,4,Object-Subject-Inversion,orsi,544.0,1024.0,2225.0,349.0
36,15,Object-Topicalized,tor,440.0,789.0,4945.0,519.0
36,12,Object-Topicalized,tor,447.0,1266.0,3889.0,673.0
36,3,Object-Topicalized,tor,490.0,1963.0,320.0,280.0
36,11,Subject,sr,302.0,792.0,470.0,754.0
36,5,Subject,sr,389.0,794.0,475.0,2224.0
36,1,Object-Subject-Inversion,orsi,276.0,811.0,989.0,624.0
36,8,Subject,sr,349.0,847.0,557.0,1894.0
36,10,Object-Subject-Inversion,orsi,389.0,1249.0,473.0,3450.0
37,5,Subject,sr,222.0,833.0,371.0,326.0
37,12,Object-Topicalized,tor,303.0,1155.0,286.0,285.0
37,7,Object-Subject-Inversion,orsi,275.0,690.0,320.0,2274.0
37,19,Object-Subject-Inversion,orsi,409.0,663.0,1008.0,612.0
37,20,Subject,sr,212.0,620.0,2965.0,844.0
37,15,Object-Topicalized,tor,364.0,709.0,1544.0,250.0
37,17,Subject,sr,257.0,563.0,355.0,745.0
37,4,Object-Subject-Inversion,orsi,235.0,898.0,3737.0,351.0
37,9,Object-Topicalized,tor,277.0,647.0,248.0,466.0
37,13,Object-Subject-Inversion,orsi,213.0,704.0,310.0,2139.0
37,14,Subject,sr,222.0,641.0,295.0,399.0
37,8,Subject,sr,224.0,887.0,325.0,243.0
37,11,Subject,sr,310.0,685.0,308.0,340.0
37,6,Object-Topicalized,tor,271.0,487.0,639.0,1680.0
37,18,Object-Topicalized,tor,371.0,1054.0,735.0,359.0
37,1,Object-Subject-Inversion,orsi,372.0,1134.0,1340.0,213.0
37,2,Subject,sr,338.0,628.0,277.0,376.0
37,16,Object-Subject-Inversion,orsi,314.0,694.0,543.0,1090.0
37,10,Object-Subject-Inversion,orsi,234.0,576.0,254.0,4710.0
37,3,Object-Topicalized,tor,341.0,1497.0,489.0,2525.0
38,16,Object-Subject-Inversion,orsi,283.0,669.0,320.0,599.0
38,14,Subject,sr,248.0,620.0,285.0,529.0
38,9,Object-Topicalized,tor,285.0,932.0,365.0,264.0
38,6,Object-Topicalized,tor,284.0,548.0,438.0,356.0
38,12,Object-Topicalized,tor,411.0,604.0,289.0,265.0
38,13,Object-Subject-Inversion,orsi,367.0,786.0,1064.0,634.0
38,10,Object-Subject-Inversion,orsi,294.0,854.0,319.0,389.0
38,20,Subject,sr,460.0,1209.0,354.0,395.0
38,18,Object-Topicalized,tor,281.0,713.0,320.0,288.0
38,19,Object-Subject-Inversion,orsi,320.0,973.0,354.0,250.0
38,11,Subject,sr,256.0,829.0,449.0,408.0
38,17,Subject,sr,286.0,570.0,319.0,319.0
38,3,Object-Topicalized,tor,457.0,674.0,437.0,502.0
38,8,Subject,sr,298.0,657.0,353.0,424.0
38,15,Object-Topicalized,tor,330.0,720.0,423.0,996.0
38,2,Subject,sr,319.0,654.0,320.0,1575.0
38,5,Subject,sr,290.0,589.0,1427.0,355.0
38,4,Object-Subject-Inversion,orsi,400.0,603.0,329.0,887.0
38,7,Object-Subject-Inversion,orsi,325.0,851.0,461.0,834.0
38,1,Object-Subject-Inversion,orsi,319.0,1029.0,2560.0,705.0
39,5,Subject,sr,330.0,750.0,528.0,322.0
39,12,Object-Topicalized,tor,294.0,521.0,295.0,564.0
39,1,Object-Subject-Inversion,orsi,292.0,901.0,1545.0,396.0
39,2,Subject,sr,316.0,622.0,856.0,1774.0
39,20,Subject,sr,349.0,699.0,2176.0,573.0
39,3,Object-Topicalized,tor,594.0,862.0,2923.0,419.0
